_id,Station ID,AQI index,Location,Station name,Url,Dominent pollutant,CO,Dew,Humidity,NO2,O3,Pressure,PM10,PM2.5,SO2,Temperature,Wind,Data Time S,Data Time Tz,Status,Alert level
494,12958,61.00,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm25,1.00,16.00,60.00,3.00,7.00,1012,42.00,61.00,3.00,24.00,1.50,2021-02-23T15:00:00,+07:00,Moderate,2
495,12957,60.00,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,4.00,16.00,60.00,1.00,-,1012,39.00,60.00,1.00,24.00,1.50,2021-02-23T15:00:00,+07:00,Moderate,2
496,13015,116.00,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,32.00,16.00,60.00,42.00,-,1012,78.00,116.00,-,24.00,1.50,2021-02-23T14:00:00,+07:00,Unhealthy for sensitive groups,3
497,13018,82.00,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,4.00,16.00,60.00,39.00,-,1012,45.00,82.00,-,24.00,1.50,2021-02-23T14:00:00,+07:00,Moderate,2
498,13019,83.00,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,4.00,16.00,60.00,21.00,-,1012,54.00,83.00,-,24.00,1.50,2021-02-23T14:00:00,+07:00,Moderate,2
499,13026,-,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,4.00,15.50,58.50,17.00,4.00,1012.5,1.00,59.00,1.00,24.00,1.50,2021-02-23T14:00:00,+07:00,No data,0
500,1584,-,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,"",6.00,17.50,59.00,1.00,27.00,1012,-,-,6.00,26.00,3.00,2021-02-23T15:00:00,+07:00,No data,0
501,1585,-,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,"",1.00,19.00,61.00,1.00,34.00,1010,-,-,4.00,27.00,11.30,2021-02-23T15:00:00,+07:00,No data,0
502,13017,118.00,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,15.00,16.00,60.00,13.00,-,1012,83.00,118.00,-,24.00,1.50,2021-02-23T14:00:00,+07:00,Unhealthy for sensitive groups,3
503,13020,82.00,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,4.00,16.00,60.00,12.00,-,1012,51.00,82.00,-,24.00,1.50,2021-02-23T14:00:00,+07:00,Moderate,2
504,13013,117.00,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,9.00,16.00,60.00,11.00,-,1012,78.00,117.00,-,24.00,1.50,2021-02-23T14:00:00,+07:00,Unhealthy for sensitive groups,3
505,13014,87.00,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,5.00,16.00,60.00,-,-,1012,57.00,87.00,-,24.00,1.50,2021-02-23T14:00:00,+07:00,Moderate,2
506,13252,98.00,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm25,-,16.70,56.90,-,3.00,985.10,86.00,98.00,-,25.90,2.00,2021-02-23T15:00:00,+07:00,Moderate,2
507,8767,87.00,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,20.00,52.00,-,-,1009,-,87.00,-,31.00,2.50,2021-02-24T13:00:00,+07:00,Moderate,2
508,8688,85.00,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,16.00,60.00,-,-,1009,-,-,-,24.00,3.60,2021-02-24T14:00:00,+07:00,Moderate,2
509,8641,119.00,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.10,16.00,60.00,1.00,10.60,1010.5,-,119.00,3.60,24.00,3.80,2021-02-24T13:00:00,+07:00,Unhealthy for sensitive groups,3
510,13012,52.00,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,4.00,8.00,25.00,12.00,40.00,923.10,38.00,52.00,2.00,30.20,1.00,2021-02-24T14:00:00,+07:00,Moderate,2
511,12488,50.00,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,pm10,3.00,18.00,57.00,-,-,1011.5,50.00,26.00,-,27.00,5.60,2021-02-24T14:00:00,+07:00,Good,1
512,13251,100.00,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,10.00,16.00,60.00,30.00,1.00,1010.5,71.00,100.00,1.00,24.00,3.80,2021-02-24T13:00:00,+07:00,Moderate,2
513,12976,-,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,2.00,16.00,60.00,11.00,25.00,1011,47.00,50.00,4.00,24.00,3.00,2021-02-24T13:00:00,+07:00,No data,0
514,13250,81.00,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,pm25,30.00,20.20,81.30,6.00,3.00,998.10,30.00,81.00,23.00,23.60,2.00,2021-02-24T14:00:00,+07:00,Moderate,2
515,5507,16.00,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,-,20.40,75.70,-,45.00,998.40,9.00,16.00,-,25.00,2.00,2021-02-24T13:00:00,+07:00,Good,1
516,11778,2.00,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm25,4.00,20.40,75.70,3.00,-,998.40,2.00,2.00,25.00,25.00,2.00,2021-02-24T12:00:00,+07:00,Good,1
517,12958,57.00,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm25,1.00,16.00,60.00,4.00,5.00,1011,42.00,57.00,4.00,24.00,3.00,2021-02-24T13:00:00,+07:00,Moderate,2
518,12957,50.00,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,4.00,16.00,60.00,1.00,-,1009,35.00,50.00,1.00,24.00,3.60,2021-02-24T14:00:00,+07:00,Good,1
519,13015,92.00,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,30.00,16.00,60.00,37.00,-,1010.5,52.00,92.00,-,24.00,3.80,2021-02-24T13:00:00,+07:00,Moderate,2
520,13018,82.00,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,3.00,16.00,60.00,39.00,-,1010.5,47.00,82.00,-,24.00,3.80,2021-02-24T13:00:00,+07:00,Moderate,2
521,13019,75.00,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,4.00,16.00,60.00,21.00,-,1010.5,52.00,75.00,-,24.00,3.80,2021-02-24T13:00:00,+07:00,Moderate,2
522,13026,95.00,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,9.00,16.00,60.50,27.00,1.00,1011,1.00,95.00,1.00,24.00,1.80,2021-02-23T18:00:00,+07:00,Moderate,2
523,1584,-,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,"",2.00,17.00,51.00,1.00,32.00,1012,-,-,7.00,28.00,3.60,2021-02-24T13:00:00,+07:00,No data,0
524,1585,-,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,"",1.00,19.00,58.00,1.00,33.00,1011,-,-,4.00,28.00,7.70,2021-02-24T13:00:00,+07:00,No data,0
525,13017,102.00,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,6.00,16.00,60.00,10.00,-,1009,60.00,102.00,-,24.00,3.60,2021-02-24T13:00:00,+07:00,Unhealthy for sensitive groups,3
526,13020,86.00,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,4.00,16.00,60.00,9.00,-,1010.5,52.00,86.00,-,24.00,3.80,2021-02-24T13:00:00,+07:00,Moderate,2
527,13013,113.00,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,4.00,16.00,60.00,23.00,-,1009,63.00,113.00,-,24.00,3.60,2021-02-24T13:00:00,+07:00,Unhealthy for sensitive groups,3
528,13014,94.00,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,5.00,16.00,60.00,-,-,1010.5,55.00,94.00,-,24.00,3.80,2021-02-24T13:00:00,+07:00,Moderate,2
529,13252,122.00,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,-,17.50,82.40,-,3.00,982.60,122.00,113.00,-,20.60,2.00,2021-02-24T14:00:00,+07:00,Unhealthy for sensitive groups,3
530,8767,104.00,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,22.00,55.00,-,-,1005,-,104.00,-,32.00,2.50,2021-02-27T15:00:00,+07:00,Unhealthy for sensitive groups,3
531,8688,104.00,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,14.00,72.00,-,-,1013,-,-,-,19.00,5.10,2021-02-27T15:00:00,+07:00,Unhealthy for sensitive groups,3
532,8641,93.00,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.20,14.00,77.00,1.40,2.10,1011,-,93.00,3.60,18.00,5.60,2021-02-27T15:00:00,+07:00,Moderate,2
533,13012,97.00,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,6.00,16.60,43.70,21.00,34.00,921.90,57.00,97.00,2.00,30.30,2.00,2021-02-27T15:00:00,+07:00,Moderate,2
534,12488,59.00,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,pm10,2.00,22.00,76.00,-,-,1008.5,59.00,48.00,-,26.50,2.80,2021-02-27T16:00:00,+07:00,Moderate,2
535,13251,1.00,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,12.00,19.00,73.00,50.00,1.00,1008,1.00,1.00,1.00,24.00,3.60,2021-02-26T15:00:00,+07:00,Good,1
536,12976,44.00,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,pm25,3.00,14.00,72.00,14.00,25.00,1013,27.00,44.00,3.00,19.00,5.10,2021-02-27T15:00:00,+07:00,Good,1
537,13250,7.00,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,pm10,43.00,19.40,76.40,-,2.00,998.00,7.00,31.00,100.00,23.80,4.00,2021-02-27T11:00:00,+07:00,Good,1
538,5507,26.00,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,-,18.90,95.70,-,10.00,998.50,14.00,26.00,-,19.60,1.00,2021-02-27T15:00:00,+07:00,Good,1
539,11778,3.00,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm25,6.00,18.90,95.70,12.00,-,998.50,2.00,3.00,4.00,19.60,1.00,2021-02-27T14:00:00,+07:00,Good,1
540,12958,70.00,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm25,3.00,14.00,72.00,4.00,3.00,1013,52.00,70.00,4.00,19.00,5.10,2021-02-27T15:00:00,+07:00,Moderate,2
541,12957,60.00,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,4.00,14.00,72.00,5.00,-,1013,40.00,60.00,2.00,19.00,5.10,2021-02-27T15:00:00,+07:00,Moderate,2
542,13015,79.00,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,12.00,14.00,72.00,29.00,-,1013,48.00,79.00,-,19.00,5.10,2021-02-27T14:00:00,+07:00,Moderate,2
543,13018,88.00,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,5.00,14.00,72.00,40.00,-,1013,51.00,88.00,-,19.00,5.10,2021-02-27T14:00:00,+07:00,Moderate,2
544,13019,65.00,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,7.00,14.00,72.00,20.00,-,1013,47.00,65.00,-,19.00,5.10,2021-02-27T14:00:00,+07:00,Moderate,2
545,13026,54.00,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm10,2.00,19.00,78.00,59.00,2.00,1005.5,54.00,1.00,1.00,23.00,4.30,2021-02-25T20:00:00,+07:00,Moderate,2
546,1584,-,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,"",4.00,21.00,62.00,1.00,25.00,1008,-,-,6.00,29.00,2.50,2021-02-27T15:00:00,+07:00,No data,0
547,1585,-,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,"",1.00,21.50,67.00,1.00,18.00,1011.5,-,-,4.00,28.00,4.80,2021-02-27T15:00:00,+07:00,No data,0
548,13017,97.00,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,10.00,14.00,77.00,9.00,-,1011,62.00,97.00,-,18.00,5.60,2021-02-27T15:00:00,+07:00,Moderate,2
549,13020,74.00,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,6.00,14.00,72.00,10.00,-,1013,49.00,74.00,-,19.00,5.10,2021-02-27T14:00:00,+07:00,Moderate,2
550,13013,112.00,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,5.00,14.00,77.00,16.00,-,1011,59.00,112.00,-,18.00,5.60,2021-02-27T15:00:00,+07:00,Unhealthy for sensitive groups,3
551,13014,72.00,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,6.00,14.00,72.00,-,-,1013,48.00,72.00,-,19.00,5.10,2021-02-27T14:00:00,+07:00,Moderate,2
552,13252,198.00,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,-,12.10,67.10,-,3.00,984.80,198.00,90.00,-,18.30,1.00,2021-02-27T16:00:00,+07:00,Unhealthy,4
553,8767,61.00,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,22.00,49.00,-,-,1010,-,61.00,-,34.00,2.50,2021-03-02T14:00:00,+07:00,Moderate,2
554,8688,60.00,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,10.00,49.00,-,-,1018,-,-,-,21.00,3.00,2021-03-02T14:00:00,+07:00,Moderate,2
555,8641,59.00,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.10,10.00,49.00,7.40,3.70,1018,-,59.00,3.60,21.00,3.00,2021-03-02T14:00:00,+07:00,Moderate,2
556,13012,15.00,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,2.00,17.60,44.30,5.00,12.00,926.70,14.00,15.00,2.00,31.20,4.00,2021-03-02T14:00:00,+07:00,Good,1
557,12488,24.00,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,pm25,2.00,23.00,80.50,-,-,1016,16.00,24.00,-,26.50,6.40,2021-03-02T14:00:00,+07:00,Good,1
558,13251,1.00,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,12.00,19.00,73.00,50.00,1.00,1008,1.00,1.00,1.00,24.00,3.60,2021-02-26T15:00:00,+07:00,Good,1
559,12976,-,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,"",3.00,10.00,49.00,8.00,24.00,1018,32.00,54.00,7.00,21.00,3.00,2021-03-02T14:00:00,+07:00,No data,0
560,13250,15.00,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,pm25,33.00,13.80,60.10,2.00,2.00,1006.200000000000045474735088646411895751953125,4.00,15.00,53.00,21.90,4.00,2021-03-02T14:00:00,+07:00,Good,1
561,5507,19.00,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,-,16.90,87.10,-,7.00,1004.8999999999999772626324556767940521240234375,11.00,19.00,-,19.10,1.00,2021-03-02T13:00:00,+07:00,Good,1
562,11778,6.00,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm25,6.00,16.90,87.10,12.00,-,1004.8999999999999772626324556767940521240234375,6.00,6.00,14.00,19.10,1.00,2021-03-02T13:00:00,+07:00,Good,1
563,12958,26.00,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm25,3.00,10.00,49.00,3.00,7.00,1020,20.00,26.00,4.00,21.00,3.60,2021-03-02T11:00:00,+07:00,Good,1
564,12957,28.00,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,4.00,10.00,50.50,4.00,-,1018.5,23.00,28.00,3.00,20.50,3.60,2021-03-02T14:00:00,+07:00,Good,1
565,13015,63.00,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,20.00,10.00,50.50,19.00,-,1018.5,50.00,63.00,-,20.50,3.60,2021-03-02T13:00:00,+07:00,Moderate,2
566,13018,40.00,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,4.00,10.00,50.50,11.00,-,1018.5,28.00,40.00,-,20.50,3.60,2021-03-02T13:00:00,+07:00,Good,1
567,13019,39.00,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,6.00,10.00,50.50,20.00,-,1018.5,36.00,39.00,-,20.50,3.60,2021-03-02T13:00:00,+07:00,Good,1
568,13026,54.00,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm10,2.00,19.00,78.00,59.00,2.00,1005.5,54.00,1.00,1.00,23.00,4.30,2021-02-25T20:00:00,+07:00,Moderate,2
569,1584,-,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,"",3.00,22.50,71.50,1.00,15.00,1015,-,-,7.00,28.00,3.80,2021-03-02T13:00:00,+07:00,No data,0
570,1585,-,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,"",1.00,21.00,73.00,1.00,16.00,1011,-,-,4.00,26.00,7.20,2021-03-02T14:00:00,+07:00,No data,0
571,13017,62.00,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,10.00,10.00,50.50,16.00,-,1018.5,56.00,62.00,-,20.50,3.60,2021-03-02T13:00:00,+07:00,Moderate,2
572,13020,42.00,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,7.00,10.00,50.50,12.00,-,1018.5,35.00,42.00,-,20.50,3.60,2021-03-02T13:00:00,+07:00,Good,1
573,13013,68.00,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,8.00,10.00,50.50,11.00,-,1018.5,57.00,68.00,-,20.50,3.60,2021-03-02T13:00:00,+07:00,Moderate,2
574,13014,44.00,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,6.00,10.00,50.50,-,-,1018.5,32.00,44.00,-,20.50,3.60,2021-03-02T13:00:00,+07:00,Good,1
575,13252,80.00,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,-,9.80,40.90,-,3.00,990.20,80.00,48.00,-,23.90,2.00,2021-03-02T14:00:00,+07:00,Moderate,2
576,8767,65.00,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,19.00,48.00,-,-,1010,-,65.00,-,31.00,4.10,2021-03-03T18:00:00,+07:00,Moderate,2
577,8688,87.00,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,14.00,82.00,-,-,1016.5,-,-,-,17.00,3.30,2021-03-03T18:00:00,+07:00,Moderate,2
578,8641,153.00,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.20,14.00,82.00,7.80,2.10,1017,-,153.00,3.60,17.00,3.30,2021-03-03T18:00:00,+07:00,Unhealthy,4
579,13012,28.00,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,3.00,17.20,50.10,6.00,16.00,925.80,24.00,28.00,2.00,28.60,3.00,2021-03-03T18:00:00,+07:00,Good,1
580,12488,26.00,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,pm25,3.00,20.00,88.00,-,-,1016,20.00,26.00,-,22.00,1.00,2021-03-03T18:00:00,+07:00,Good,1
581,13251,1.00,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,12.00,19.00,73.00,50.00,1.00,1008,1.00,1.00,1.00,24.00,3.60,2021-02-26T15:00:00,+07:00,Good,1
582,12976,-,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,"",6.00,14.00,82.00,20.00,25.00,1017,32.00,54.00,6.00,17.00,4.10,2021-03-03T18:00:00,+07:00,No data,0
583,13250,21.00,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,pm25,32.00,15.70,74.40,4.00,2.00,1003.6000000000000227373675443232059478759765625,2.00,21.00,127.00,20.40,3.00,2021-03-03T18:00:00,+07:00,Good,1
